index,pagerank,betweenness,closeness,eigenvector,katz,local_clustering,degree
NOX5,0.00011524048411099425,0.0001651808412015913,0.2188381345616026,0.008855078897288263,0.009170874115930617,0.006342494714587738,10
DCK,1.4754655375666644e-05,0.0,0.2478356161214965,0.0,0.006282232051683378,0.0,3
TBC1D23,1.4754655375666644e-05,0.0,0.23875058190135262,0.0,0.006282232051683378,0.0,3
NPHS2,2.5817676887350336e-05,3.1748911133643156e-07,0.1945338861757335,0.0012516025358646243,0.006516956255330817,0.0,1
LEMD2,4.199405283966494e-05,3.0969410722454854e-05,0.2581842075588019,0.002487279407796888,0.007137013408263303,0.023809523809523808,11
PLEKHF2,1.4754655375666644e-05,0.0,0.22470138702149606,0.0,0.006282232051683378,0.0,3
PSMA6,1.4754655375666644e-05,0.0,0.2101856590592823,0.0,0.006282232051683378,0.0,3
LMO3,0.00013711798139925662,0.0,0.0,0.01774968831685976,0.01079644931079247,0.022201665124884366,0
TIGIT,0.00033882578831717267,0.0027296845480817705,0.3173497682514506,0.03417840281196148,0.016314516367593075,0.012869814900271753,87
ZNF155,2.326108909078978e-05,0.0,0.0,0.0006794481035472141,0.0065394938090885405,0.0,0
EPS8L2,4.3529046225380345e-05,0.0,0.0,0.0004553368561237117,0.00669810525585034,0.0,0
SPAST,1.8421471282520217e-05,2.7679157947615146e-07,0.19810300159894095,0.00031420115259982856,0.006376642864319065,0.0,1
ARFGEF3,1.4754655375666644e-05,0.0,0.17605703645230245,0.0,0.006282232051683378,0.0,1
NPLOC4,0.00010575136120303785,9.575781150925587e-05,0.24373180202921577,0.00896740238623431,0.008967886732584106,0.017543859649122806,9
UTP3,2.813908091411833e-05,3.6164568085622012e-06,6.072014087072682e-05,0.003586442358702457,0.007230825568955546,0.0,1
DOCK2,0.00014640249204266094,0.0005929838880546628,0.30250528409797045,0.00887915901532524,0.008799676708908622,0.015151515151515152,61
SPEM1,8.316484563532447e-05,7.965740746569224e-05,0.22190652568027264,0.00808335766867474,0.008055836335825722,0.031578947368421054,3
SDHA,2.3705462738104237e-05,1.4615756655443184e-06,0.23349380799134836,0.0009250383234618472,0.006630420323388943,0.0,2
HOXC11,3.878782292853296e-05,2.282937394155227e-05,0.24876882685797438,0.003061735080127759,0.007203159986103784,0.026143790849673203,8
DOK3,5.6333169796131187e-05,6.687091859732673e-05,0.26244676144792695,0.0046793472747466945,0.007552231256942556,0.008403361344537815,21
IGFBP1,2.299076540873164e-05,3.3078806016705265e-06,0.22126650648114204,0.0011142395402765153,0.006768681468363438,0.0,7
MIDN,6.10607249289065e-05,0.00015856821597452103,0.261609835506259,0.005491770191933291,0.007708302296210624,0.007575757575757576,18
MDC1,2.993657456938051e-05,6.622435450873288e-06,0.22503072149983785,0.002537860748174961,0.006947188983502462,0.02564102564102564,6
CRYGC,3.796707462210336e-05,0.0,0.0,0.0007572157820923867,0.006730569442751332,0.0,0
YIPF3,2.0806716085322776e-05,1.450011969384044e-05,0.26825710064219904,0.0008044046729684274,0.006670024107899263,0.025,11
SNAP29,2.0588358646357513e-05,1.5905473219326312e-06,0.21888931296605077,0.0012987979380718953,0.0066519244432225715,0.027777777777777776,5
IFNE,2.813921259289107e-05,2.1814805686039692e-06,0.21156400625704927,0.0015281759375935897,0.006671249619492984,0.0,4
TPPP3,5.03272466877526e-05,4.889371184064173e-05,0.2680547001726305,0.004600159102701,0.008029547881804312,0.015873015873015872,7
SEC61B,1.4754655375666644e-05,0.0,0.2392987980303581,0.0,0.006282232051683378,0.0,3
SSTR4,1.8263705713213817e-05,1.0384299661938483e-05,0.259443572194814,0.0011654857498902983,0.006584424990836074,0.02197802197802198,11
MUC5AC,1.5132003968209801e-05,0.0,0.0,1.8898550436203715e-05,0.006346045115178627,0.0,0
FEZ2,1.64333386986129e-05,2.9076472824651543e-07,0.18231446382667396,0.001123219549209514,0.006572504664439788,0.0,1
ERN2,0.0001603234688432989,0.0002450313886520456,0.2622089408961838,0.01512219668903449,0.00994213680784538,0.025306122448979593,13
POLR3GL,3.210399243119011e-05,1.2930127289780541e-05,0.2456336435843471,0.0022676139532793937,0.006905096236353022,0.0,5
ZNF658,3.0336718466379424e-05,9.032822874309747e-05,0.2810447623095703,0.0010021634243912252,0.0066904623836503896,0.011379800853485065,33
GPD1L,2.8067040819720563e-05,1.0242399642013853e-05,0.2679130198439322,0.0011251096285855178,0.006508979917319645,0.015151515151515152,10
CDH12,8.096023226178694e-05,2.4490892608622403e-05,0.2191642884611375,0.006670537485337287,0.007783568750434936,0.013071895424836602,3
PLCD4,1.557857372683471e-05,0.0,0.0,4.834672583797766e-05,0.00634753121864647,0.0,0
VSTM2L,9.79043505513939e-05,5.959010455506427e-05,0.24084911334137538,0.004316567246468616,0.007722655651719022,0.021164021164021163,11
TP53I13,5.9939657477116136e-05,7.346484385512403e-05,0.26480082348077993,0.004066137479442161,0.0074620665564633405,0.0064516129032258064,18
KNG1,4.251577976206063e-05,1.5977877349874095e-06,0.17758696714459818,0.0037796875081201665,0.007634139728729035,0.007352941176470588,1
BOLL,2.7387136819240257e-05,0.0,0.0,0.0023438996317221438,0.007066084732187003,0.0,0
AGK,2.614752532851782e-05,0.0,0.0,0.0005151278812244677,0.006448955929991894,0.0,0
NEK7,3.4795632802577226e-05,1.074587733767606e-05,0.24812707279767668,0.001931594463866366,0.0071352851484431275,0.02197802197802198,3
GH2,6.438726051709171e-05,0.00023872434568957153,0.29100835913939593,0.006147047551821352,0.007837984122519794,0.011864406779661017,44
PPP1R14D,4.132732056251483e-05,4.9769434934963944e-05,0.26057860511380415,0.006449014021695879,0.007847952195234362,0.03908045977011494,14
ZC3H12A,1.7295340995764922e-05,2.83619417428431e-07,0.19646428065424926,0.00021919565982070392,0.006361384583185568,0.0,2
JKAMP,0.00015719859016993156,0.0008838770302323907,0.3066225433642957,0.007645594217129746,0.009047614383302443,0.0098754830399313,104
CAMKV,3.884754330595419e-05,8.457865348240843e-05,0.27197158297408236,0.003072980948630822,0.007126823187961421,0.015151515151515152,24
KLRD1,2.2815834865547325e-05,4.11962092564599e-06,0.24080595866982882,0.0018400209443997422,0.006691018125207269,0.0,5
BCL6,5.308090013035164e-05,0.00025127542479596356,0.2854166124522619,0.003513716523671507,0.007942080903889873,0.013461538461538462,44
DENND3,6.465568249076457e-05,1.4688732888481596e-05,0.2359116261721167,0.002496152957498963,0.0073268940408960466,0.005847953216374269,6
AP2B1,6.912972106796882e-05,2.0519507996526387e-05,0.24019788983053716,0.0036224356708912586,0.007276116049467245,0.0,6
OTX2,2.7478518539097657e-05,1.0142509887566917e-05,0.2451445573068101,0.0011548911454047062,0.006690399043267214,0.006535947712418301,13
CRYGD,4.104638759885236e-05,4.8583709961928425e-05,0.2608710737923319,0.0026006974516350474,0.007401262060248203,0.011396011396011397,13
XPNPEP1,0.00013131287918706478,0.0008141833918595797,0.3051951863385418,0.010199825470385145,0.010170931689659431,0.014921048819353903,71
ZNF721,5.01266022719786e-05,1.1912297157345187e-05,0.2303276863602293,0.004738567025202965,0.007432863819266348,0.025,4
NR1H3,1.4754655375666644e-05,0.0,0.281046208027209,0.0,0.006282232051683378,0.023391812865497075,19
SCGB1C2,1.4754655375666644e-05,0.0,0.1919034029301544,0.0,0.006282232051683378,0.0,2
ALG13,3.214668332596419e-05,1.8708560318243383e-05,0.2516478289658322,0.006013376337453591,0.007418261835587425,0.03896103896103896,12
CATIP,1.4754655375666644e-05,0.0,0.24338193836038918,0.0,0.006282232051683378,0.0,9
SLC25A44,6.473127513243489e-05,2.777973743354199e-05,0.19098219165008748,0.003353533345243419,0.007263146435270138,0.015151515151515152,1
ROM1,1.7182241172281208e-05,1.4085185252982343e-06,0.1849033826901079,0.0011059075771784764,0.006562052461009242,0.0,2
COX10,3.306651943209642e-05,4.783001819331879e-05,0.27555103527841096,0.0019134850533052401,0.006821294805778593,0.014112903225806451,26
RAPGEF2,2.9941661356955315e-05,6.066306455500237e-06,0.24022492475040094,0.0012834022235845063,0.006703920853340591,0.01818181818181818,6
CXCL12,0.00013538501070222572,0.000384563541065275,0.2702806716225977,0.017342312449774695,0.011186920287718559,0.018806935057302382,29
TMEM45A,1.7478475323365856e-05,2.8696746081839136e-05,0.23811894786453316,0.0009201703727803389,0.006487455571014904,0.0,9
PTPN12,2.0981243138361615e-05,4.092488458570013e-06,0.24215481322774388,0.0001508659659311949,0.006484386673888938,0.01818181818181818,8
ANKZF1,3.593726120480618e-05,4.488348978878824e-06,0.23089700996677456,0.003378491043240588,0.0070857220005826295,0.05454545454545454,3
TMOD3,4.687229443309933e-05,0.0002736167591622163,0.2828121521241985,0.003370753668332257,0.007584249289567026,0.007407407407407408,39
SLC17A2,1.498820969610561e-05,3.919479574593691e-07,0.19085576364248807,2.9691252956508446e-05,0.0063471267193556955,0.0,1
TMEM179B,1.4754655375666644e-05,0.0,0.2053761179011441,0.0,0.006282232051683378,0.0,1
PRSS22,4.632438928151296e-05,0.00012883748721882063,0.2722413538856655,0.0042109683758962445,0.007606572074049755,0.012698412698412698,21
ZSCAN25,9.862896764559483e-05,1.7134952054555576e-05,0.23558980942550112,0.005108533635087339,0.007736085787313176,0.01,9
POLRMT,7.418332073530513e-05,0.00013843884066126836,0.23408091392486255,0.005173142868181833,0.007961259228748772,0.0064516129032258064,12
ZNF462,4.618522841419546e-05,9.178023268833288e-05,0.27180359058434067,0.005464697263380947,0.008239306796206124,0.022198731501057084,21
CLEC16A,2.7708120693966004e-05,3.3624198950048353e-06,0.23052712310863682,9.326479836882222e-05,0.006420146103721789,0.0,4
GFI1,4.628942856204389e-05,4.37316894576949e-06,0.2208218037351462,0.004310741741021661,0.007220352379581746,0.022222222222222223,1
ZNF189,2.455006853510481e-05,1.5236215058004371e-06,0.20340611075929793,0.00029388574707651775,0.00637394079283502,0.0,1
LY6E,1.8046004934633773e-05,1.04572475648259e-06,0.22090652278883696,0.0010906304994978875,0.006501645946578947,0.0,3
MAP2K4,4.1004814641667664e-05,0.00023501860375379872,0.2792597347397348,0.005321660685800913,0.007366352331478266,0.00510204081632653,39
SIK2,1.5268407173860285e-05,9.066208968774646e-08,0.21265089677863525,9.81374230312164e-05,0.006413714512481968,0.0,3
TNFRSF25,2.3252931170092375e-05,8.312660512720576e-06,0.24311216744880612,0.0018006386549352417,0.006754983399881104,0.009523809523809525,10
SLC5A11,4.281555584396536e-05,3.130892501297284e-05,0.25079369898425036,0.0017261879262126946,0.007076840312667829,0.014492753623188406,14
ZNF148,1.624336889902325e-05,3.09584222112939e-08,0.18515782899470934,0.00024964799454446884,0.006357631189634297,0.0,1
TRIM71,8.73335080689439e-05,0.00011444808249341191,0.26993745825491444,0.0036038236620875718,0.007539834158512536,0.010752688172043012,16
SUGCT,0.00013533549857714234,0.00024102437336103637,0.27481906843739073,0.013101629159638273,0.009783712404907585,0.017543859649122806,20
NAA11,0.00011214999050884218,0.0,0.0,0.00919009551674414,0.009337879522762675,0.011111111111111112,0
SLC22A6,0.0002527177872536928,0.0006083668315639206,0.28797032809116446,0.01753835720125364,0.010773761291619301,0.019461697722567287,24
DYRK1B,4.596663114967803e-05,1.2495200144912247e-05,0.23810333411402282,0.004177371293864042,0.0074771460833272145,0.016666666666666666,3
DEFB115,1.4754655375666644e-05,0.0,0.2184180090154827,0.0,0.006282232051683378,0.0,3
CYP4F22,1.752386993456766e-05,0.0,0.19863242339862666,0.00022603264630095376,0.006362405681872355,1.0,1
DCAF10,3.785026123224948e-05,0.0,0.0,0.0010335737359970308,0.006563811181112623,0.0,0
CORO1A,5.475682945808438e-05,2.546127588968654e-05,0.24594215972867686,0.0050410195245273745,0.007676066834414825,0.032679738562091505,3
SH3GL1,0.00020032420796855998,0.0004978262765390555,0.2815402097447221,0.013140724324383825,0.010513306128596779,0.008228034087569792,34
NUDC,1.4754655375666644e-05,0.0,0.221208388632023,0.0,0.006282232051683378,0.0,8
ATP5F1A,4.492088827271348e-05,4.207169410962016e-05,0.26091661389798526,0.004022792609200958,0.007148575037039695,0.014245014245014245,19
