index,pagerank,betweenness,closeness,eigenvector,katz,local_clustering,degree
TCF12,0.00018483786079603854,0.00019386525330154946,0.24520932545707122,0.010702907800044667,0.009392681296098597,0.017970401691331923,10
CBY1,1.4822764680780796e-05,0.0,0.25288247183020324,0.0,0.006283744941921493,0.3333333333333333,3
ABCB8,1.4822764680780796e-05,0.0,0.24545741060405785,0.0,0.006283744941921493,0.0,3
CLEC6A,2.145164223096504e-05,3.2170112902504946e-07,0.2104545625402816,0.00019028220309392824,0.006426609155961167,0.0,1
WLS,8.86251284023026e-05,5.694702133918505e-05,0.2616892054046824,0.00454752231437,0.00732444188821108,0.009523809523809525,11
ROR1,1.4822764680780796e-05,0.0,0.23104967774953408,0.0,0.006283744941921493,0.0,3
IL36G,1.4822764680780796e-05,0.0,0.2173035052869767,0.0,0.006283744941921493,0.0,3
ABHD17B,0.00014696085949181975,0.0,0.0,0.01558295095860675,0.010616932955427087,0.022201665124884366,0
CYP3A5,0.0004685498507082395,0.002512918372356608,0.3155038759689814,0.030150086234253682,0.015870172850469173,0.01374147567040968,87
MYH8,2.2436671128506142e-05,0.0,0.0,0.0023110834949394764,0.006665229197576063,0.3333333333333333,0
CDC25A,3.1001460735689255e-05,0.0,0.0,0.0027051434651227594,0.006888453130540865,0.0,0
PPP1R3F,1.632060397210078e-05,1.4693379402469769e-07,0.22404893465066295,7.394735863888025e-05,0.006352926676165727,0.0,1
RANBP9,1.4822764680780796e-05,0.0,0.22154899970795483,0.0,0.006283744941921493,0.0,1
DBN1,9.35111094495996e-05,4.0439524295279694e-05,0.2354622971296724,0.007595363565260276,0.00882526799030475,0.005398110661268556,9
STPG4,5.030100867217698e-05,1.4423777882988797e-05,0.2374540623219974,0.0015739617014789138,0.007040306034703045,0.01818181818181818,1
TEC,8.969343645615576e-05,0.0004737545082805273,0.30323334750136055,0.00869808117770739,0.008764134338022582,0.010710553814002089,61
FLG2,6.75979740241088e-05,2.2532573422794735e-05,0.23047269183949856,0.0036705979799374396,0.007690907121908488,0.015789473684210527,3
VIPR1,4.183924300442467e-05,1.3885037976531277e-06,0.19728544827364405,0.001143391854259885,0.006630188331287101,0.0,2
CP,4.2625950192199065e-05,1.537013591091069e-05,0.24354761760190768,0.0033264094641092946,0.007212766105928487,0.032679738562091505,8
RASL10A,4.816170724216445e-05,9.005068480843319e-05,0.27243912805878734,0.0053212343213884985,0.007620209135682594,0.013445378151260505,21
RAD54L,2.4192432426269585e-05,7.602774351100451e-06,0.23640201359552976,0.0009799433555365339,0.006761091862457956,0.01282051282051282,7
ANXA9,8.549644737350952e-05,0.00021248477399922266,0.26614360602460624,0.0035077830691951192,0.007523929688985458,0.011363636363636364,18
TMEM200A,3.584685923672827e-05,1.4011792755243851e-05,0.24934537905271822,0.0013422173955808883,0.006835327101350247,0.01282051282051282,6
TCP10L,2.967666426672613e-05,0.0,0.0,0.0022168791314233403,0.006852531178633228,0.0,0
TMEM54,2.3625863541275438e-05,6.522736700910968e-06,0.23107309837529896,0.0017274878871476672,0.006751130567565757,0.008333333333333333,11
RNF217,3.438185178570717e-05,8.639291269774038e-06,0.234703729084079,0.0014835126792405713,0.006664484501052938,0.0,5
CEP85,2.4802258795929542e-05,1.8830571579311625e-06,0.23140214371011333,0.0011911609947032158,0.006644340428950669,0.10714285714285714,4
PCDHA8,7.848816728364361e-05,5.135792288869992e-05,0.24963423343714725,0.006148328646306242,0.008148060936680471,0.015873015873015872,7
RIN2,1.4822764680780796e-05,0.0,0.24111172795064198,0.0,0.006283744941921493,0.0,3
NF2,2.1985845358412185e-05,5.60624375440424e-06,0.24859143730357328,0.0003101678774252804,0.006501628823201444,0.0,11
SAMD3,1.5026021817186771e-05,0.0,0.0,4.157294271593878e-06,0.006347334760969815,0.0,0
MKNK1,1.7317870137477036e-05,4.749745965140441e-07,0.1591129606658716,0.0009637410762831564,0.0065657349679493545,0.0,1
DPP9,0.00015061088988411886,0.0002184941845535092,0.26276496390044274,0.01549674002205475,0.009983882051506576,0.022040816326530613,13
RNF182,2.701585525158483e-05,5.751528167542305e-06,0.23273581823281064,0.0012454440372482842,0.00683248915918758,0.0,5
SLFN5,4.25343605533664e-05,6.891804794832644e-05,0.2804784747100681,0.0008706411938359281,0.006674073055603075,0.011379800853485065,33
HOXD13,2.1555865430231475e-05,5.571824849221297e-05,0.24987263227594647,9.63817648979509e-05,0.006416254256261594,0.0,10
SCARA3,5.616023584779135e-05,1.5076437022064456e-05,0.23088038421391666,0.004902521951047026,0.007650925368576185,0.006535947712418301,3
TLR8,1.4983171515054477e-05,0.0,0.0,0.00014968132000940212,0.006357005137934909,0.0,0
ARL6IP5,6.033414787019543e-05,0.00011734967245276367,0.25606088206125854,0.0065645207770337576,0.007932715578629413,0.023809523809523808,11
GRIK4,9.872305914553051e-05,0.00011271881853135572,0.27516951039327403,0.00569231419554419,0.007602950821059737,0.021505376344086023,18
ANGEL1,4.913370193615013e-05,1.6720613562899454e-06,0.1879440883159728,0.007078017247590457,0.007934991166512435,0.022058823529411766,1
P2RX3,9.698176089189651e-05,0.0,0.0,0.0029755929643493855,0.007128890564141787,0.0,0
LRFN4,1.9355450455555787e-05,0.0,0.0,0.0009903669647015577,0.006503304012650741,0.0,0
WT1-AS,4.709007444157583e-05,2.2125093034456335e-05,0.24493015738083052,0.001954894448500648,0.007144815692174776,0.0,3
ACAT2,6.399088812298831e-05,0.0005064566371734877,0.29416681846702036,0.0053936668479972055,0.007796351253737695,0.007909604519774011,44
ZNF397,5.703451870205459e-05,6.854465226062657e-05,0.2606706973274578,0.004689389132694724,0.007711484989361823,0.011494252873563218,14
MCU,1.715229732492028e-05,5.225881945994317e-07,0.22794991455808206,0.0007781245986659172,0.006411914575868378,0.0,2
MYOM1,9.678294025661705e-05,0.0007183702266703287,0.3154522638492405,0.009301060020472712,0.009167739495790602,0.015993988836410476,104
GALR3,4.356244633148918e-05,9.443265277809413e-05,0.2595437604272508,0.0034700035724236945,0.007165632816471245,0.00946969696969697,24
STAC2,3.330147935139736e-05,5.78052315735688e-05,0.2292033517517705,8.165034864708431e-05,0.006549423968957225,0.0,5
GJD4,7.278279903551855e-05,0.0002255815998783468,0.2836986661809113,0.005855742396269066,0.008123096803922276,0.010576923076923078,44
CGREF1,3.648198084069677e-05,1.0747651157134727e-05,0.2396404211086377,0.002682237650750654,0.007333799724281176,0.017543859649122806,6
UFSP1,6.262614404377207e-05,1.0150702881267581e-05,0.22686432518237085,0.002312419545850092,0.007167668429156482,0.007352941176470588,6
IGLC7,3.419821259255335e-05,3.480895798268881e-05,0.26044603280623646,0.003082766938644513,0.006863571519588168,0.013071895424836602,13
KATNBL1,5.124383739456964e-05,0.00010341173103168971,0.27733013540592216,0.005447333347763425,0.007645219439655116,0.02849002849002849,13
