index,pagerank,betweenness,closeness,eigenvector,katz,local_clustering,degree
EDRF1,0.00010765236289922738,0.0002518325638585507,0.3864480482938076,0.007618294936743949,0.0,0.045511560105769885,196
C1QTNF7,1.5418956058240558e-05,0.0,0.0,0.0008480498300312741,0.0,0.05555555555555555,0
SCN2B,9.087779732975238e-06,3.305887259014111e-08,0.3013343906140394,0.00013705488600543472,0.0,0.05555555555555555,7
NSUN5P2,9.165421409508295e-06,3.455286179415389e-08,0.27880066847425855,0.0002495204767155058,0.0,0.0,2
BPGM,3.111132838543484e-05,6.308030085811375e-07,0.2838125202503158,0.003436054461029363,0.0,0.14743589743589744,3
COL5A2,1.0482527394727449e-05,8.391235911270357e-09,0.23791886222949318,0.0001882534883949909,0.0,0.0,1
ZNF561,8.798566479436465e-06,0.0,0.27655309425144614,0.0,0.0,0.0,3
MYO16,1.4399818091981501e-05,1.573171794499739e-05,0.4078179089714986,0.0005181010842653337,0.0,0.05207320038910506,249
CFB,0.0001745976821818418,2.1569169009149404e-06,0.25327671765487925,0.011977571365686059,0.0,0.06321062704041427,2
MED25,2.0487255804857e-05,9.189514257295828e-06,0.3213152913490074,0.0017393829034736301,0.0,0.07557354925775979,16
AGPAT2,1.6752656743922962e-05,7.251225487979766e-07,0.3013002847836484,0.0005426026451728005,0.0,0.02766798418972332,8
FITM2,0.00013706052289825664,0.00011346235597572389,0.3472621544652522,0.013178090634449316,0.0,0.0759493670886076,55
PIK3AP1,1.0073372111384334e-05,1.4025966079954603e-07,0.286693610272653,7.324786359389945e-05,0.0,0.0,8
TMEM245,0.00010002995481627693,0.00013365054942569415,0.3580711447621433,0.007845148429327417,0.0,0.05723514211886305,70
GNB4,2.4704686571201346e-05,4.1329748510239655e-07,0.2794273631077064,0.0012916284092669504,0.0,0.05333333333333334,4
KLF15,1.0610124890355107e-05,8.826371700257237e-07,0.34381064442961157,0.00017833742093769744,0.0,0.06951219512195123,38
ANGPT1,0.000163859567010799,0.0003943633136788087,0.388943742432722,0.013959793507431173,0.0,0.06747727023770402,158
NFKBIE,1.281372661703426e-05,3.525005363186775e-07,0.2996759946112437,0.0005679837459608694,0.0,0.01904761904761905,7
TRGC2,1.2435573127296791e-05,7.367742795034486e-08,0.2841783052812658,0.0002534854373710888,0.0,0.047619047619047616,1
WNT9B,1.9797817079863195e-05,3.7995175006608216e-05,0.3976688664926829,0.0011551542319138506,0.0,0.0672636815920398,184
