index,pagerank,betweenness,closeness,eigenvector,katz,local_clustering,degree
MT1X,0.00011798547036719768,0.00033135778508513796,0.39764584505716793,0.009080707593359426,0.0,0.060309173503288356,196
EPB41L2,1.2275669590474613e-05,0.0,0.0,0.00032744575989593317,0.0,0.0,0
LOC155060,9.605773968794218e-06,5.509212270633133e-08,0.3097474463259071,0.0001113543062227968,0.0,0.1111111111111111,7
MEIG1,9.102451440062817e-06,7.496852563687076e-09,0.24038045053801532,0.0001306446321321124,0.0,0.0,2
TRAF3IP1,3.962206132920631e-05,2.9260371657356936e-07,0.2582135366040769,0.002553926528724478,0.0,0.06025641025641026,3
WNT16,1.003277000265148e-05,4.0432256547309836e-09,0.265166010129422,0.00018717736321713734,0.0,0.0,1
L1TD1,8.785689004098152e-06,0.0,0.2906822871369585,0.0,0.0,0.0,3
PUF60,1.1962920271647483e-05,1.4505183855068488e-05,0.40724407837515786,0.0005044095490620697,0.0,0.05803137159533074,249
RARG,0.00016924042450722584,5.642344973465821e-05,0.29929741989389647,0.011021743774883012,0.0,0.0569064505234718,2
TUBB8B,1.6936750325505133e-05,2.178461866535394e-06,0.31237956378638554,0.0014632224889435778,0.0,0.08771929824561403,16
"cDNA FLJ14416 fis, clone HEMBA1005202, highly similar to SIGNAL RECOGNITION PARTICLE 68 KD PROTEIN",1.5076572134708021e-05,4.2558355622462124e-07,0.301690796541633,0.0008939243366237423,0.0,0.03162055335968379,8
RPS16,0.0001254079465431388,7.541408247593104e-05,0.3417975477907413,0.01157193488632479,0.0,0.06265290926497182,55
CHRNB3,1.1603946498065382e-05,4.266294062223587e-07,0.31309408093309177,0.00018941457345362475,0.0,0.07575757575757576,8
ETNK2,9.846161223075294e-05,0.00014956984473856326,0.37363278252412085,0.007354035760469789,0.0,0.0690353143841516,70
PUM2,2.2025048909133383e-05,2.5490221909176463e-07,0.2723776879657445,0.0010985366750010687,0.0,0.05333333333333334,4
DKFZp762F2011,9.593611210085151e-06,9.257427402983565e-07,0.34642997220369587,0.00015022801682152963,0.0,0.08780487804878048,38
SLC16A2,0.00021805124473949164,0.00039182583232935496,0.3852654286249743,0.012473506478727702,0.0,0.06024756271223573,158
PRR23B,1.2474315484314569e-05,5.169736629997895e-07,0.29327262495520706,0.0011044298462341028,0.0,0.14285714285714285,7
DDTL,1.5942040434800545e-05,8.774025660914506e-08,0.2189070543037702,0.00035367173803819166,0.0,0.14285714285714285,1
ZNF462,2.5241841755614502e-05,4.761212347686685e-05,0.39491055745975284,0.0009720481853925192,0.0,0.04373134328358209,184
NOX4,6.610168780067242e-05,7.097110935687934e-05,0.3534165515594354,0.007112419601081537,0.0,0.06917701863354037,72
FKBP14,2.5557515277132485e-05,0.0001629018287486477,0.4095828856942696,0.0028088866524148717,0.0,0.051164995698207295,299
FCSK,1.660317399447024e-05,4.7876981598746784e-05,0.28602087276817617,0.0013437708861220627,0.0,0.06461538461538462,5
TSPAN31,3.0260828657656658e-05,2.2792183048625616e-06,0.3061433126992671,0.004447738848971214,,0.09905020352781546,12
DCAF4L2,2.5024457553124298e-05,1.6247262753230773e-05,0.34961545676228084,0.0021368704246594356,0.0,0.09409701928696669,27
ZNF280C,2.1330227510810187e-05,9.36010433337078e-06,0.33757695127976883,0.0012046389913746738,0.0,0.053994732221246705,44
Sodium/potassium-transporting ATPase subunit alpha,2.5655432095254885e-05,3.9358666931592027e-07,0.2784195358196315,0.002449632200082891,0.0,0.09230769230769231,4
MFSD13A,1.923055798371009e-05,2.4885557485920885e-06,0.32775447212696046,0.0012902691589280818,0.0,0.09851551956815115,18
COPS7A,8.785689004098152e-06,0.0,0.2488421070581986,0.0,0.0,0.0,3
IL4,8.785689004098152e-06,0.0,0.269019968963683,0.0,0.0,0.0,1
PNKD,5.225401831738762e-05,4.372144096623188e-05,0.34922665029581507,0.004553230358173153,0.0,0.06937307297019528,57
VPREB1,9.215225156206012e-06,0.0,0.0,1.0557362635836387e-05,0.0,0.0,0
PEX11G,4.037184908479922e-05,0.00013406239343959842,0.4158114629695568,0.0029663267548233154,0.0,0.05421365843264387,315
SLC6A9,8.785689004098152e-06,0.0,0.29585017308705797,0.0,0.0,0.0,2
RHBG,8.965615486436707e-06,7.849341585172848e-08,0.3122465510478595,1.8806891748376518e-06,0.0,0.01904761904761905,14
SH2D4B,3.254642529577559e-05,7.218745388911933e-05,0.4031070411486405,0.0013892845436831124,0.0,0.05284913721356045,247
KRT86,1.0765892083865186e-05,0.0,0.0,0.0001240206464708911,0.0,0.0,0
MACF1,1.3381154579348519e-05,9.68502340982527e-07,0.32387919714870395,0.0003290101415662289,0.0,0.06666666666666667,17
TINAGL1,9.120862209081208e-06,0.0,0.0,3.530426855466524e-05,0.0,0.0,0
MAPRE3,8.785689004098152e-06,0.0,0.3102539179072246,0.0,0.0,0.08333333333333333,9
OR11A1,5.773292365561817e-05,0.00020814650967478858,0.3949770638290172,0.005265261265554502,0.0,0.05601636927680359,217
"cDNA FLJ13051 fis, clone NT2RP3001447",4.218202084535041e-05,4.1734491755291134e-05,0.33005832096991916,0.003922614218265791,0.0,0.06880076445293837,43
TTLL10,2.3157335888166533e-05,8.214375655107073e-06,0.3249390358281257,0.0008798422860924328,0.0,0.06039488966318235,25
HKDC1,1.9165396293199665e-05,1.7230710874463528e-06,0.3015552258658264,0.0007049030594180072,0.0,0.045584045584045586,13
ICOS,3.884438345954375e-05,1.329880443838893e-06,0.28954826827643615,0.0044257377309128735,0.0,0.11591836734693878,2
FAR1,4.236014575223971e-05,2.838904311549354e-07,0.24400760560017462,0.002720148362102029,0.0,0.0915915915915916,2
PSMD10,0.0001514792797595993,0.00016972746199792226,0.3701710407393623,0.013214961825384076,0.0,0.07487172244974816,96
LRFN4,7.70429894779329e-05,6.08120107554595e-05,0.3469048958918993,0.006221764289229733,0.0,0.04597402597402597,57
