index,pagerank,betweenness,closeness,eigenvector,katz,local_clustering,degree
RBM10,1.1438134964486979e-05,2.765441920783095e-07,0.2689629368042115,0.00016940126578888291,0.0014024797352879875,0.0,11
MYLIP,1.5011082358826069e-05,0.0,0.0,0.00046524278001883044,0.0016788320535414173,0.1,0
TMEM98,1.752070691216722e-05,0.0,0.0,0.00034308036207747337,0.0015760653157515644,0.16666666666666666,0
IL5RA,4.956338517880947e-05,1.8600122659359762e-06,0.24551904809950326,0.002897766843377924,0.0037912991576846355,0.06769230769230769,2
LBP,1.2721241195467637e-05,0.0,0.0,3.2408975537570273e-06,0.0012749738797692624,0.0,0
ITK,4.418805269327899e-05,2.218443034793659e-05,0.3115856119462824,0.0024656564675911903,0.0034927667257328146,0.03461538461538462,39
CYP4F8,4.103189281475633e-05,1.1224745574601357e-05,0.29237547506135175,0.004224399124625903,0.004991288766702257,0.0797872340425532,10
STEAP1B,9.12172796070244e-05,4.239467098496115e-05,0.31481602932764124,0.011013603198249854,0.010780585971910478,0.08348794063079777,18
PKNOX1,1.773015249572722e-05,1.7916535497188916e-06,0.29503245552077234,0.0005384920347878645,0.0018092659536664397,0.0392156862745098,7
TMEM102,8.714343685233969e-05,0.00018453947267825675,0.3368941916388684,0.0073821944125893255,0.007992393240243133,0.06982670744138635,27
FAM175B,2.005537534460716e-05,1.5595867893115692e-07,0.24039715371567577,0.0009473456323537579,0.0021227710820791797,0.06060606060606061,1
HEPACAM2,8.653023775836104e-05,6.911784108955591e-05,0.3017337638313998,0.007496417301720367,0.007893490147841306,0.06388666132050254,20
CSRNP3,1.8136624756070588e-05,4.692230823972408e-07,0.2881705512393394,0.0003770672291327531,0.001590496181844283,0.03571428571428571,5
ALDH1A1,5.482743881080494e-05,2.6623369597956992e-05,0.315065751858162,0.004715533114488204,0.005475894899889268,0.06142410015649452,26
KIAA0100,1.0719624428032925e-05,0.0,0.0,2.2506561648616607e-05,0.001289852046123923,0.0,0
UBE2E3,3.455814132448601e-05,8.665666219223111e-07,0.2542504480351227,0.003562006666587016,0.004333846049168094,0.10344827586206896,2
ABCA3,9.786890805504945e-05,4.064774526334862e-05,0.3121649345844266,0.009226885748744189,0.009533080320428407,0.05847665847665848,19
PDP2,5.16898931463727e-05,9.085518747947474e-05,0.3490145629434753,0.003604674518168907,0.004542086452268144,0.05644546147978642,75
COX17,0.0001584365200649124,5.214491426089594e-05,0.2668566912184995,0.015606897061608017,0.015043885065058661,0.0637298971131755,3
PTCD3,5.722234617760645e-05,3.917486470993539e-05,0.2983822688594841,0.004965364883350922,0.005716573774151743,0.05794556628621598,18
SERPINC1,1.2829383385210157e-05,2.1644052673345655e-07,0.28009366696934207,0.00033598642429004156,0.0015512697046330928,0.03636363636363636,8
CCDC71L,1.0706699718960343e-05,0.0,0.0,5.1031955068151985e-05,0.0013117287088702028,0.0,0
GPR84,1.3884109008630294e-05,0.0,0.0,0.00031167989087541595,0.0015257148107351726,0.0,0
NEAT1,9.556673603636541e-05,0.0001431824748521479,0.33629553021889685,0.0074923127890966865,0.007735369184165181,0.12078651685393259,34
CYGB,0.00016877097979760077,6.377980438388272e-05,0.27529728872679543,0.01642640600816908,0.015906265818546816,0.07574036203893054,6
GOLGA8M,1.5545004388744723e-05,4.843270738365464e-07,0.29530656173272524,0.0005247458356222967,0.0017000343187196514,0.030303030303030304,9
TLK1,1.095532378203418e-05,0.0,0.0,0.00021278387853411874,0.0014369780997649008,0.0,0
NOP16,3.8469876097275944e-05,3.727305713566993e-05,0.3285995358691859,0.006609232638781687,0.007065576173820294,0.06875699888017917,38
TMEM64,1.1103076652669809e-05,8.349899044417545e-05,0.3507542124911142,7.173828653316328e-05,0.0013398833110408236,0.02689075630252101,83
