index,pagerank,betweenness,closeness,eigenvector,katz,local_clustering,degree
MIR6775,1.0776039093216902e-05,4.525305378201211e-08,0.30382451436831814,3.912926260591905e-05,0.0013157324005202316,0.045454545454545456,11
EIF4A1,1.3282848059713372e-05,0.0,0.0,0.0004547311998587756,0.0016829999633139084,0.0,0
ATE1,1.2699652161384718e-05,0.0,0.0,0.0001542488263587105,0.0014425263566710837,0.0,0
ZNF490,3.2734657131326894e-05,1.5154355480841274e-07,0.2221985792601502,0.003213593316054284,0.004060591748762254,0.09230769230769231,2
GSN,1.0949918265354493e-05,0.0,0.0,0.00015628661441691527,0.0014058759721623875,0.0,0
FKBP6,4.6080096179016126e-05,4.4839123830628235e-05,0.3192871316622256,0.0033609366652518845,0.004184132601418947,0.05961538461538462,39
PHOX2A,5.8880564856939155e-05,1.8840630786820356e-05,0.2983709778936985,0.002817860720948787,0.0039302983171431325,0.05585106382978723,10
PRG4,9.418265255379995e-05,4.3105148502641616e-05,0.3031451345546447,0.007451157882984185,0.008018116158052547,0.051329622758194186,18
RAB26,3.16671469518124e-05,3.450308553141802e-06,0.2983285166553434,0.001550135191999371,0.002606092552753694,0.06535947712418301,7
ITIH4,0.00010129016793159121,8.194255701763632e-05,0.31699338397447335,0.008553385796858775,0.008881066405940476,0.07390417940876656,27
RELN,1.9804895773748094e-05,4.158599340431126e-07,0.2712723597157425,0.0013300109895690723,0.0024333158703601083,0.16666666666666666,1
NLRC4,8.611599270300588e-05,4.8256278624391964e-05,0.3043323675953734,0.007201006276601238,0.0076838399262828695,0.06388666132050254,20
CASP8AP2,1.198486665350343e-05,3.518961039627993e-07,0.2779803345008497,0.0005303875810406485,0.0017209017305714284,0.0,5
GTF2A1L,4.7584245644400725e-05,3.61671492877806e-05,0.319741172626809,0.006051791731936845,0.0065155714809933705,0.07863849765258216,26
UBAC2,1.2377455416472725e-05,0.0,0.0,5.511839532262817e-06,0.0012895406811972152,0.0,0
